dataset,N,N_indexed,method,pattern,frac,seed,query_count,encountered_total_events,predicate_checked_total_events,distance_scored_total_events,frontier_inserted_total_events,expanded_total_events,returned_total_events,encountered_revoked_events,predicate_checked_revoked_events,distance_scored_revoked_events,frontier_inserted_revoked_events,expanded_revoked_events,returned_revoked_events,encountered_revoked_id_count,predicate_checked_revoked_id_count,distance_scored_revoked_id_count,frontier_inserted_revoked_id_count,expanded_revoked_id_count,returned_revoked_id_count,result_leakage,scored_leakage,frontier_leakage,expanded_leakage,operational_leakage
LegalBench-RAG,1200000,1200000,Tombstone,random,0.1,5,2000,120308,47435,72848,34216,14169,20000,9170,6430,7747,4493,1875,0,9170,6430,7747,4493,1875,0,0.0,0.10634472,0.13131284,0.13233115,0.09994123
LegalBench-RAG,1200000,1200000,Tombstone,random,0.1,6,2000,113013,49471,68022,32643,12711,20000,8008,5711,6900,4222,1984,0,8008,5711,6900,4222,1984,0,0.0,0.10143777,0.1293386,0.15608528,0.09826356
LegalBench-RAG,1200000,1200000,Tombstone,random,0.1,7,2000,115938,49934,72831,36229,14020,20000,9365,6749,7793,4566,2184,0,9365,6749,7793,4566,2184,0,0.0,0.10700114,0.12603163,0.15577746,0.10164244
LegalBench-RAG,1200000,1200000,Tombstone,random,0.1,8,2000,102546,45247,63491,31839,13147,20000,7815,5384,6423,4155,1920,0,7815,5384,6423,4155,1920,0,0.0,0.10116394,0.13050033,0.14604092,0.09727811
LegalBench-RAG,1200000,1200000,Tombstone,random,0.1,9,2000,114768,47070,67486,34217,13724,20000,8744,6308,7420,4775,2257,0,8744,6308,7420,4775,2257,0,0.0,0.10994873,0.13955052,0.16445643,0.10671432
LegalBench-RAG,1200000,1200000,Post-filter,random,0.1,0,2000,112314,43427,73480,34209,14503,20000,9472,6800,8107,5301,2176,0,9472,6800,8107,5301,2176,0,0.0,0.11032934,0.15495922,0.15003792,0.10959829
LegalBench-RAG,1200000,1200000,Post-filter,random,0.1,1,2000,119357,51708,70396,34982,14895,20000,8918,6852,7523,4678,2126,0,8918,6852,7523,4678,2126,0,0.0,0.10686687,0.13372592,0.14273246,0.10213655
LegalBench-RAG,1200000,1200000,Post-filter,random,0.1,2,2000,112608,48517,72258,36454,14402,20000,9873,7426,8288,5000,2243,0,9873,7426,8288,5000,2243,0,0.0,0.1147001,0.13715916,0.15574226,0.10852188
LegalBench-RAG,1200000,1200000,Post-filter,random,0.1,3,2000,117442,50716,74553,36151,14325,20000,9965,6761,8138,5022,2230,0,9965,6761,8138,5022,2230,0,0.0,0.10915724,0.13891732,0.1556719,0.10611671
LegalBench-RAG,1200000,1200000,Post-filter,random,0.1,4,2000,122849,50674,74760,35654,13944,20000,10454,7409,8185,5190,2102,0,10454,7409,8185,5190,2102,0,0.0,0.10948368,0.14556571,0.15074584,0.10721262
LegalBench-RAG,1200000,1200000,Post-filter,random,0.1,5,2000,102720,46047,62659,32265,13227,20000,9475,6922,7707,4584,1845,0,9475,6922,7707,4584,1845,0,0.0,0.12299909,0.14207345,0.13948741,0.11030737
LegalBench-RAG,1200000,1200000,Post-filter,random,0.1,6,2000,118690,48165,71550,32580,12411,20000,9484,6839,8161,4971,2214,0,9484,6839,8161,4971,2214,0,0.0,0.1140601,0.15257827,0.17839014,0.11239115
LegalBench-RAG,1200000,1200000,Post-filter,random,0.1,7,2000,118845,47126,73701,34920,14338,20000,10042,6959,8409,5035,2113,0,10042,6959,8409,5035,2113,0,0.0,0.11409615,0.14418671,0.14737062,0.10882141
LegalBench-RAG,1200000,1200000,Post-filter,random,0.1,8,2000,112685,48546,71377,34248,14251,20000,8313,5619,7347,4810,1891,0,8313,5619,7347,4810,1891,0,0.0,0.10293232,0.14044616,0.13269244,0.10043181
LegalBench-RAG,1200000,1200000,Post-filter,random,0.1,9,2000,109079,44074,66435,31221,11878,20000,7985,5793,6829,4679,2137,0,7985,5793,6829,4679,2137,0,0.0,0.1027922,0.14986708,0.17991244,0.10533914
LegalBench-RAG,1200000,1200000,Lethe,random,0.1,0,2000,113821,48282,67102,33127,13222,20000,2758,2476,0,0,0,0,2758,2476,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe,random,0.1,1,2000,123200,54969,78444,38739,14239,20000,2671,2425,0,0,0,0,2671,2425,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe,random,0.1,2,2000,120239,47970,74681,37336,15465,20000,2770,2486,0,0,0,0,2770,2486,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe,random,0.1,3,2000,113525,47474,69268,33008,14536,20000,2478,2209,0,0,0,0,2478,2209,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe,random,0.1,4,2000,108846,47091,66812,32517,12833,20000,2843,2555,0,0,0,0,2843,2555,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe,random,0.1,5,2000,109383,47063,68379,31582,13290,20000,2994,2645,0,0,0,0,2994,2645,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe,random,0.1,6,2000,114203,45331,70609,34286,14935,20000,2845,2559,0,0,0,0,2845,2559,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe,random,0.1,7,2000,107887,44461,67839,31843,13294,20000,2714,2479,0,0,0,0,2714,2479,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe,random,0.1,8,2000,107607,45972,64037,29977,11476,20000,2757,2502,0,0,0,0,2757,2502,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe,random,0.1,9,2000,118985,48958,76712,34626,13013,20000,2770,2537,0,0,0,0,2770,2537,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe-no-bypass,random,0.1,0,2000,114570,42551,67783,33298,13123,20000,2375,2111,0,0,0,0,2375,2111,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe-no-bypass,random,0.1,1,2000,114943,49147,68440,34283,13352,20000,2830,2486,0,0,0,0,2830,2486,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe-no-bypass,random,0.1,2,2000,111857,47835,67759,31477,12514,20000,2368,2137,0,0,0,0,2368,2137,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe-no-bypass,random,0.1,3,2000,114469,46411,69865,31884,12852,20000,2422,2153,0,0,0,0,2422,2153,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe-no-bypass,random,0.1,4,2000,117286,49411,76183,35723,14280,20000,2513,2265,0,0,0,0,2513,2265,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe-no-bypass,random,0.1,5,2000,105810,42704,66036,33264,12890,20000,2364,2080,0,0,0,0,2364,2080,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe-no-bypass,random,0.1,6,2000,112952,47753,68363,34695,13495,20000,2644,2361,0,0,0,0,2644,2361,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe-no-bypass,random,0.1,7,2000,111412,46509,71526,33902,13851,20000,2531,2185,0,0,0,0,2531,2185,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe-no-bypass,random,0.1,8,2000,119021,48884,75043,35715,14528,20000,2999,2638,0,0,0,0,2999,2638,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe-no-bypass,random,0.1,9,2000,125788,53838,78737,35188,14727,20000,2961,2655,0,0,0,0,2961,2655,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Lethe-no-revaware-traversal,random,0.1,0,2000,112439,47560,67551,34123,13722,20000,7085,5290,6281,4088,1797,0,7085,5290,6281,4088,1797,0,0.0,0.0929816,0.11980189,0.13095759,0.08985494
LegalBench-RAG,1200000,1200000,Lethe-no-revaware-traversal,random,0.1,1,2000,115130,48810,70963,34348,14223,20000,6689,4990,6021,3790,1680,0,6689,4990,6021,3790,1680,0,0.0,0.08484703,0.11034121,0.11811854,0.08235269
LegalBench-RAG,1200000,1200000,Lethe-no-revaware-traversal,random,0.1,2,2000,116085,44623,68511,34066,13727,20000,8442,6088,7118,4030,2004,0,8442,6088,7118,4030,2004,0,0.0,0.10389572,0.11829977,0.14598966,0.0964902
LegalBench-RAG,1200000,1200000,Lethe-no-revaware-traversal,random,0.1,3,2000,113981,49089,71004,35979,15148,20000,7246,5375,5975,3772,1722,0,7246,5375,5975,3772,1722,0,0.0,0.08415019,0.10483893,0.11367837,0.08069316
LegalBench-RAG,1200000,1200000,Lethe-no-revaware-traversal,random,0.1,4,2000,114712,44259,76157,37875,15895,20000,9268,6425,7721,5031,2373,0,9268,6425,7721,5031,2373,0,0.0,0.10138267,0.13283168,0.14929223,0.10088243
LegalBench-RAG,1200000,1200000,Lethe-no-revaware-traversal,random,0.1,5,2000,116713,52135,76696,35822,13464,20000,8089,5570,6986,3931,1833,0,8089,5570,6986,3931,1833,0,0.0,0.09108689,0.10973703,0.13614082,0.08733954
LegalBench-RAG,1200000,1200000,Lethe-no-revaware-traversal,random,0.1,6,2000,113299,49326,68666,32032,13053,20000,7268,5168,6320,3954,1702,0,7268,5168,6320,3954,1702,0,0.0,0.09203973,0.12343906,0.13039148,0.08953952
LegalBench-RAG,1200000,1200000,Lethe-no-revaware-traversal,random,0.1,7,2000,112724,44357,68078,32364,13160,20000,7171,5345,6059,3500,1512,0,7171,5345,6059,3500,1512,0,0.0,0.08900085,0.10814485,0.11489362,0.08286553
LegalBench-RAG,1200000,1200000,Lethe-no-revaware-traversal,random,0.1,8,2000,112324,46343,67648,33772,13601,20000,8457,6277,6923,4141,1824,0,8457,6277,6923,4141,1824,0,0.0,0.10233858,0.12261637,0.13410779,0.09545182
LegalBench-RAG,1200000,1200000,Lethe-no-revaware-traversal,random,0.1,9,2000,110266,44823,68317,33996,14279,20000,8337,6292,6998,4323,1836,0,8337,6292,6998,4323,1836,0,0.0,0.10243424,0.12716202,0.12858043,0.09632336
LegalBench-RAG,1200000,1200000,Physical-delete,random,0.1,0,2000,111564,44672,75955,37034,14975,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Physical-delete,random,0.1,1,2000,116663,50076,72253,35233,14216,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Physical-delete,random,0.1,2,2000,120218,47777,70784,34191,12483,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Physical-delete,random,0.1,3,2000,108698,44309,66909,32008,12763,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Physical-delete,random,0.1,4,2000,113971,48033,73617,33858,14240,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Physical-delete,random,0.1,5,2000,119844,49033,75016,38085,15890,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Physical-delete,random,0.1,6,2000,115069,50020,71674,34666,14133,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Physical-delete,random,0.1,7,2000,113421,43800,71605,34319,13331,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Physical-delete,random,0.1,8,2000,115054,51621,65100,31901,12714,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Physical-delete,random,0.1,9,2000,117526,48717,71216,34721,14262,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Periodic-rebuild,random,0.1,0,2000,115419,48963,68996,33738,14005,20000,2457,1655,2108,1287,609,0,2457,1655,2108,1287,609,0,0.0,0.0305525,0.0381469,0.04348447,0.02928206
LegalBench-RAG,1200000,1200000,Periodic-rebuild,random,0.1,1,2000,116854,50012,71317,34343,12923,20000,3192,2305,2198,1383,644,0,3192,2305,2198,1383,644,0,0.0,0.03082014,0.04027022,0.04983363,0.03048714
LegalBench-RAG,1200000,1200000,Periodic-rebuild,random,0.1,2,2000,109269,39420,62888,28227,11311,20000,2890,2138,2434,1524,650,0,2890,2138,2434,1524,650,0,0.0,0.03870373,0.05399086,0.05746618,0.03763906
LegalBench-RAG,1200000,1200000,Periodic-rebuild,random,0.1,3,2000,112712,50186,70017,34524,14241,20000,2715,1955,2405,1500,710,0,2715,1955,2405,1500,710,0,0.0,0.0343488,0.04344804,0.04985605,0.03325359
LegalBench-RAG,1200000,1200000,Periodic-rebuild,random,0.1,4,2000,111525,46206,67348,31161,12897,20000,3166,2268,1980,1235,555,0,3166,2268,1980,1235,555,0,0.0,0.02939954,0.03963287,0.04303326,0.02868971
LegalBench-RAG,1200000,1200000,Periodic-rebuild,random,0.1,5,2000,114040,50656,71803,37534,14934,20000,2390,1802,1864,1201,556,0,2390,1802,1864,1201,556,0,0.0,0.02595992,0.03199766,0.03723048,0.0250986
LegalBench-RAG,1200000,1200000,Periodic-rebuild,random,0.1,6,2000,110188,46705,63020,29988,12553,20000,3085,2234,2648,1673,784,0,3085,2234,2648,1673,784,0,0.0,0.04201841,0.05578898,0.06245519,0.04065753
LegalBench-RAG,1200000,1200000,Periodic-rebuild,random,0.1,7,2000,112188,42157,68576,34202,13356,20000,2502,1671,2184,1427,608,0,2502,1671,2184,1427,608,0,0.0,0.03184788,0.04172271,0.04552261,0.03099152
LegalBench-RAG,1200000,1200000,Periodic-rebuild,random,0.1,8,2000,116501,46080,69902,31274,12631,20000,2840,1999,2332,1358,669,0,2840,1999,2332,1358,669,0,0.0,0.03336099,0.04342265,0.05296493,0.03257677
LegalBench-RAG,1200000,1200000,Periodic-rebuild,random,0.1,9,2000,113987,48648,73784,33970,14306,20000,2843,1936,2191,1407,542,0,2843,1936,2191,1407,542,0,0.0,0.02969478,0.0414189,0.0378862,0.02914262
LegalBench-RAG,1200000,1200000,Per-role-index,random,0.1,0,2000,111142,42613,69410,33395,13668,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,random,0.1,1,2000,110938,46370,70559,33119,13953,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,random,0.1,2,2000,116321,47764,76419,37302,15331,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,random,0.1,3,2000,107983,43769,67764,32706,13895,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,random,0.1,4,2000,115888,48337,71097,35962,14461,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,random,0.1,5,2000,114357,47635,68917,32775,13345,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,random,0.1,6,2000,119092,48458,70138,33628,12701,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,random,0.1,7,2000,112564,47278,67876,33622,13361,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,random,0.1,8,2000,117948,49832,71972,35453,12937,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Per-role-index,random,0.1,9,2000,110370,47669,72031,34286,14399,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,ACORN,random,0.1,0,2000,110585,47159,69524,33830,12497,20000,3408,2591,2676,1701,702,0,3408,2591,2676,1701,702,0,0.0,0.03849031,0.05028082,0.05617348,0.03738655
LegalBench-RAG,1200000,1200000,ACORN,random,0.1,1,2000,106434,44714,66723,32014,13325,20000,2455,1674,1662,1039,465,0,2455,1674,1662,1039,465,0,0.0,0.02490895,0.03245455,0.03489681,0.02397359
LegalBench-RAG,1200000,1200000,ACORN,random,0.1,2,2000,105204,42014,65130,29624,12121,20000,2922,2344,2493,1420,735,0,2922,2344,2493,1420,735,0,0.0,0.03827729,0.04793411,0.06063856,0.03663448
LegalBench-RAG,1200000,1200000,ACORN,random,0.1,3,2000,119099,54278,72787,34473,14748,20000,3418,2460,2826,1687,711,0,3418,2460,2826,1687,711,0,0.0,0.03882561,0.04893685,0.04820993,0.03678666
LegalBench-RAG,1200000,1200000,ACORN,random,0.1,4,2000,111745,47894,69707,32743,12791,20000,2719,1898,2169,1302,556,0,2719,1898,2169,1302,556,0,0.0,0.03111596,0.03976422,0.04346806,0.02977647
LegalBench-RAG,1200000,1200000,ACORN,random,0.1,5,2000,120881,50456,69634,34097,13864,20000,2493,1939,2009,1239,530,0,2493,1939,2009,1239,530,0,0.0,0.02885085,0.03633751,0.03822851,0.02745739
LegalBench-RAG,1200000,1200000,ACORN,random,0.1,6,2000,108978,44481,68008,31185,12185,20000,3535,2791,2924,1885,777,0,3535,2791,2924,1885,777,0,0.0,0.04299494,0.06044573,0.06376693,0.04251853
LegalBench-RAG,1200000,1200000,ACORN,random,0.1,7,2000,114160,47603,69833,33916,12109,20000,2455,1808,1801,1114,510,0,2455,1808,1801,1114,510,0,0.0,0.0257901,0.03284585,0.04211743,0.02521015
LegalBench-RAG,1200000,1200000,ACORN,random,0.1,8,2000,110952,43242,64245,28009,11824,20000,2886,2021,2449,1437,636,0,2886,2021,2449,1437,636,0,0.0,0.0381197,0.05130494,0.0537889,0.03644482
LegalBench-RAG,1200000,1200000,ACORN,random,0.1,9,2000,112793,49460,65792,30652,12323,20000,2524,1855,2177,1322,579,0,2524,1855,2177,1322,579,0,0.0,0.03308913,0.04312932,0.04698531,0.0316696
LegalBench-RAG,1200000,1200000,HoneyBee,random,0.1,0,2000,109967,49852,64884,31945,13175,20000,3597,2715,1968,1231,549,0,3597,2715,1968,1231,549,0,0.0,0.03033105,0.03853498,0.04166983,0.02882988
LegalBench-RAG,1200000,1200000,HoneyBee,random,0.1,1,2000,123873,51802,77043,38043,16768,20000,2677,1739,2264,1403,634,0,2677,1739,2264,1403,634,0,0.0,0.02938619,0.03687932,0.03781011,0.02832326
LegalBench-RAG,1200000,1200000,HoneyBee,random,0.1,2,2000,117725,49047,74572,34000,13056,20000,2742,1953,2291,1350,573,0,2742,1953,2291,1350,573,0,0.0,0.03072199,0.03970588,0.04388787,0.029754
LegalBench-RAG,1200000,1200000,HoneyBee,random,0.1,3,2000,119948,53988,74520,36893,14698,20000,3359,2315,2467,1488,621,0,3359,2315,2467,1488,621,0,0.0,0.03310521,0.04033285,0.04225065,0.03131865
LegalBench-RAG,1200000,1200000,HoneyBee,random,0.1,4,2000,111454,45573,68640,36034,14214,20000,2672,1929,1910,1100,505,0,2672,1929,1910,1100,505,0,0.0,0.02782634,0.03052672,0.03552835,0.02530816
LegalBench-RAG,1200000,1200000,HoneyBee,random,0.1,5,2000,115325,47063,69701,33461,13365,20000,2714,1846,1471,859,384,0,2714,1846,1471,859,384,0,0.0,0.02110443,0.02567168,0.02873176,0.01987885
LegalBench-RAG,1200000,1200000,HoneyBee,random,0.1,6,2000,117349,48160,72459,34533,12722,20000,3223,2400,2399,1502,696,0,3223,2400,2399,1502,696,0,0.0,0.03310838,0.04349463,0.05470838,0.03290293
LegalBench-RAG,1200000,1200000,HoneyBee,random,0.1,7,2000,110128,44087,68424,32654,13709,20000,3388,2501,1270,765,357,0,3388,2501,1270,765,357,0,0.0,0.01856074,0.02342745,0.02604129,0.01774652
LegalBench-RAG,1200000,1200000,HoneyBee,random,0.1,8,2000,109485,45488,67496,34057,13213,20000,2189,1551,1471,910,402,0,2189,1551,1471,910,402,0,0.0,0.02179388,0.02671991,0.03042458,0.02065061
LegalBench-RAG,1200000,1200000,HoneyBee,random,0.1,9,2000,112402,44713,71442,35058,12771,20000,2877,1952,1496,947,464,0,2877,1952,1496,947,464,0,0.0,0.02094006,0.02701238,0.03633232,0.02087297
LegalBench-RAG,1200000,1200000,SPFresh,random,0.1,0,2000,117298,53588,72282,36591,13938,20000,4083,3100,3390,2147,944,0,4083,3100,3390,2147,944,0,0.0,0.04689964,0.05867563,0.06772851,0.04538166
LegalBench-RAG,1200000,1200000,SPFresh,random,0.1,1,2000,114965,45516,75660,37392,14729,20000,4897,3554,4421,2761,1236,0,4897,3554,4421,2761,1236,0,0.0,0.05843246,0.07383932,0.08391608,0.05696267
LegalBench-RAG,1200000,1200000,SPFresh,random,0.1,2,2000,125892,53954,75808,35171,14166,20000,4784,3279,4023,2497,1151,0,4784,3279,4023,2497,1151,0,0.0,0.05306828,0.07099599,0.08125088,0.0528506
LegalBench-RAG,1200000,1200000,SPFresh,random,0.1,3,2000,113100,48530,72595,36236,13205,20000,4598,3305,3898,2362,1065,0,4598,3305,3898,2362,1065,0,0.0,0.05369516,0.0651838,0.08065127,0.05157143
LegalBench-RAG,1200000,1200000,SPFresh,random,0.1,4,2000,114732,50399,67420,31277,11574,20000,3431,2337,2907,1874,923,0,3431,2337,2907,1874,923,0,0.0,0.04311777,0.05991623,0.07974771,0.04378565
LegalBench-RAG,1200000,1200000,SPFresh,random,0.1,5,2000,108386,47162,67059,32952,13312,20000,4144,3180,3400,2117,1035,0,4144,3180,3400,2117,1035,0,0.0,0.05070162,0.06424496,0.0777494,0.04914381
LegalBench-RAG,1200000,1200000,SPFresh,random,0.1,6,2000,111749,47024,69531,32827,14207,20000,4542,3124,3872,2435,1089,0,4542,3124,3872,2435,1089,0,0.0,0.05568739,0.07417674,0.07665235,0.05415736
LegalBench-RAG,1200000,1200000,SPFresh,random,0.1,7,2000,114740,50192,72422,34008,13597,20000,4477,3400,3933,2397,1115,0,4477,3400,3933,2397,1115,0,0.0,0.0543067,0.07048342,0.08200338,0.05316832
LegalBench-RAG,1200000,1200000,SPFresh,random,0.1,8,2000,110800,49006,73218,34700,13425,20000,4373,3251,3631,2436,1101,0,4373,3251,3631,2436,1101,0,0.0,0.04959163,0.07020173,0.08201117,0.05071351
LegalBench-RAG,1200000,1200000,SPFresh,random,0.1,9,2000,120607,48198,77736,36635,14706,20000,4869,3242,4002,2411,1028,0,4869,3242,4002,2411,1028,0,0.0,0.05148194,0.06581138,0.06990344,0.0499138
LegalBench-RAG,1200000,1200000,Oracle,random,0.1,0,2000,125035,47170,79127,40396,17120,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,random,0.1,1,2000,127668,53524,81512,40741,15435,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,random,0.1,2,2000,112151,46526,69497,32112,13293,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,random,0.1,3,2000,116896,48973,72496,37162,14125,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,random,0.1,4,2000,115038,48016,71963,34753,14413,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,random,0.1,5,2000,113967,46977,72168,36126,15350,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,random,0.1,6,2000,112037,49508,65706,30835,11577,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,random,0.1,7,2000,110666,45386,68225,32727,13428,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,random,0.1,8,2000,112958,46223,69012,32649,13699,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Oracle,random,0.1,9,2000,108088,41969,65624,30160,11728,20000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
LegalBench-RAG,1200000,1200000,Tombstone,random,0.2,0,2000,112889,48129,70462,34074,13724,20000,8846,6553,7555,4901,2362,0,8846,6553,7555,4901,2362,0,0.0,0.10722091,0.14383401,0.17210726,0.10717489
LegalBench-RAG,1200000,1200000,Tombstone,random,0.2,1,2000,115621,49282,68895,33958,12533,20000,10117,7056,8646,5244,2335,0,10117,7056,8646,5244,2335,0,0.0,0.12549532,0.15442606,0.18630815,0.11984252
LegalBench-RAG,1200000,1200000,Tombstone,random,0.2,2,2000,114822,43229,70686,33355,11827,20000,9278,6706,7884,5043,2253,0,9278,6706,7884,5043,2253,0,0.0,0.11153552,0.15119173,0.19049632,0.11172609
LegalBench-RAG,1200000,1200000,Tombstone,random,0.2,3,2000,123178,47211,76158,35646,13290,20000,11527,7661,9719,6054,2845,0,11527,7661,9719,6054,2845,0,0.0,0.12761627,0.16983673,0.21407073,0.12831682
LegalBench-RAG,1200000,1200000,Tombstone,random,0.2,4,2000,109437,47554,66328,32129,12541,20000,9440,6560,8213,5247,2070,0,9440,6560,8213,5247,2070,0,0.0,0.12382403,0.1633104,0.16505861,0.11855143
LegalBench-RAG,1200000,1200000,Tombstone,random,0.2,5,2000,110386,43802,68041,31216,12325,20000,9534,6897,8248,4923,2390,0,9534,6897,8248,4923,2390,0,0.0,0.12122103,0.15770759,0.19391481,0.11826086
LegalBench-RAG,1200000,1200000,Tombstone,random,0.2,6,2000,108862,48255,73061,36105,14230,20000,10111,7564,8761,5304,2281,0,10111,7564,8761,5304,2281,0,0.0,0.1199135,0.14690486,0.16029515,0.11399202
LegalBench-RAG,1200000,1200000,Tombstone,random,0.2,7,2000,117016,45865,69540,33862,14251,20000,9319,6997,8148,5242,2429,0,9319,6997,8148,5242,2429,0,0.0,0.11716997,0.1548048,0.17044418,0.1149194
LegalBench-RAG,1200000,1200000,Tombstone,random,0.2,8,2000,119871,50277,71724,37151,14897,20000,10919,7581,9468,5878,2505,0,10919,7581,9468,5878,2505,0,0.0,0.13200602,0.15821916,0.16815466,0.12416187
LegalBench-RAG,1200000,1200000,Tombstone,random,0.2,9,2000,121270,48921,74695,37030,15754,20000,9395,6538,8150,5243,2366,0,9395,6538,8150,5243,2366,0,0.0,0.10911038,0.1415879,0.15018408,0.10685589
